"處理時間","報表類型","動作","原始路徑","目標路徑","統計開始日","統計結束日","產出時間","檔案大小","結果","備註"
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260601-20260731_產出20260707_152911.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260601-20260731_產出20260707_152911.png","20260601","20260731","20260707_152911","737569","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260601-20260731_產出20260707_155040.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260601-20260731_產出20260707_155040.png","20260601","20260731","20260707_155040","737252","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260601-20260731_產出20260708_103717.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260601-20260731_產出20260708_103717.png","20260601","20260731","20260708_103717","741254","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260708_103908.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260708_103908.png","20260701","20260731","20260708_103908","384596","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260708_105316.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260708_105316.png","20260701","20260731","20260708_105316","384539","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260708_152836.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260708_152836.png","20260701","20260731","20260708_152836","384274","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260708_162957.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260708_162957.png","20260701","20260731","20260708_162957","384417","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260708_171108.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260708_171108.png","20260701","20260731","20260708_171108","384242","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260709_103245.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260709_103245.png","20260701","20260731","20260709_103245","387906","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260709_104052.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260709_104052.png","20260701","20260731","20260709_104052","388188","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260709_155039.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260709_155039.png","20260701","20260731","20260709_155039","388169","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260709_162850.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260709_162850.png","20260701","20260731","20260709_162850","388707","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260709_164000.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260709_164000.png","20260701","20260731","20260709_164000","387957","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260713_103038.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260713_103038.png","20260701","20260731","20260713_103038","405948","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260713_150651.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260713_150651.png","20260701","20260731","20260713_150651","405260","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260713_163859.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260713_163859.png","20260701","20260731","20260713_163859","404958","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260714_103340.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260714_103340.png","20260701","20260731","20260714_103340","410322","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260714_104312.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260714_104312.png","20260701","20260731","20260714_104312","409550","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260714_110926.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260714_110926.png","20260701","20260731","20260714_110926","409455","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260714_154620.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260714_154620.png","20260701","20260731","20260714_154620","409800","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260714_160050.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260714_160050.png","20260701","20260731","20260714_160050","409841","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_100503.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_100503.png","20260701","20260731","20260715_100503","414390","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_103339.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_103339.png","20260701","20260731","20260715_103339","415332","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_104359.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_104359.png","20260701","20260731","20260715_104359","414754","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_110339.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_110339.png","20260701","20260731","20260715_110339","414423","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_113337.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_113337.png","20260701","20260731","20260715_113337","414465","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_150432.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_150432.png","20260701","20260731","20260715_150432","414482","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_153448.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_153448.png","20260701","20260731","20260715_153448","414772","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_160324.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_160324.png","20260701","20260731","20260715_160324","414755","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_163313.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_163313.png","20260701","20260731","20260715_163313","414562","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_170320.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_170320.png","20260701","20260731","20260715_170320","414482","成功",""
"2026-09-04 11:03:18","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260701-20260731_產出20260715_180320.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\店家訂單數日報_統計20260701-20260731_產出20260715_180320.png","20260701","20260731","20260715_180320","415292","成功",""
